Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity_Jumping,Activity_Walking,Prediction,Activity
100.341,1.773750869459334,-0.3292254472115091,-0.8463485401274459,14.522,0,1,0,Walking
100.351,1.844966310797817,-0.3450204808679579,-0.8421746534616094,15.039,0,1,0,Walking
100.361,1.919996865065147,-0.3610702731317687,-0.8383252075660165,15.633,0,1,0,Walking
100.371,1.947974359876694,-0.361834548953855,-0.8348835048005946,15.874,0,1,0,Walking
100.381,1.9292803065253423,-0.361834548953855,-0.8317399367970181,15.726,0,1,0,Walking
100.391,1.8686200109566702,-0.3730439276777863,-0.8291904461497661,15.27,0,1,0,Walking
100.401,1.7825256291956828,-0.3921508232299421,-0.8273775237376616,14.596,0,1,0,Walking
100.411,1.708258097514122,-0.4127862704262703,-0.8263384364059355,13.976,0,1,0,Walking
100.421,1.658661629439107,-0.43864426907352105,-0.8262726713849402,13.539,0,1,0,Walking
100.431,1.6395860647948703,-0.4741830948005308,-0.8272657232019696,13.354,0,1,0,Walking
100.441,1.6465804384977574,-0.501697024395635,-0.8288813505510881,13.372,0,1,0,Walking
100.451,1.6459445863429494,-0.5151992305858252,-0.8305693194233014,13.336,0,1,0,Walking
100.461,1.6283950668702518,-0.5218229543772391,-0.8320841070735603,13.17,0,1,0,Walking
100.471,1.6254701469581356,-0.5358346777821533,-0.8337041187574118,13.128,0,1,0,Walking
100.481,1.6372969970375622,-0.554432056119585,-0.8357187205672352,13.205,0,1,0,Walking
100.491,1.6428924959998714,-0.5740484688864649,-0.8384326237669756,13.238,0,1,0,Walking
100.501,1.6212735227364032,-0.5904803990613188,-0.8419795505659899,13.066,0,1,0,Walking
100.511,1.5737117815567738,-0.5977410193711381,-0.8464077286463416,12.692,0,1,0,Walking
100.521,1.5044038966827145,-0.5995243296226725,-0.8514628665935156,12.148,0,1,0,Walking
100.531,1.4217431165576895,-0.5963398470306465,-0.8569980891939551,11.501,0,1,0,Walking
100.541,1.3332324966084321,-0.5900982611502756,-0.8628687134014711,10.806,0,1,0,Walking
100.551,1.2365829690776338,-0.5759591584416804,-0.8691207747307599,10.04,0,1,0,Walking
100.561,1.1461647926639527,-0.5660235727545594,-0.87577400268812,9.329,0,1,0,Walking
100.571,1.0600704109029653,-0.5408024706257138,-0.8829182761355787,8.635,0,1,0,Walking
100.581,0.9899995034431364,-0.5208039199477908,-0.8905163282279049,8.073,0,1,0,Walking
100.591,0.9551548053596643,-0.5354525398711102,-0.8985462372914339,7.834,0,1,0,Walking
100.601,0.916494994347345,-0.5388917810704983,-0.9069795051504008,7.557,0,1,0,Walking
100.611,0.8819046371257961,-0.5450059876471881,-0.9156517192523175,7.322,0,1,0,Walking
100.621,0.8522739267117488,-0.5573617801042489,-0.9245475344256182,7.14,0,1,0,Walking
100.631,0.8189552737998156,-0.5563427456748006,-0.9334148514231543,6.896,0,1,0,Walking
100.641,0.8249322840550097,-0.5735389516717407,-0.942001570997777,6.985,0,1,0,Walking
100.651,0.8399383949084758,-0.6015623984815691,-0.9501125902538669,7.165,0,1,0,Walking
100.661,0.8367591341344364,-0.6290763280766735,-0.957701873676727,7.222,0,1,0,Walking
100.671,0.8400655653394374,-0.6702198431656488,-0.9648505314589186,7.376,0,1,0,Walking
100.681,0.8811416145400266,-0.7314892882362283,-0.9717010544792648,7.876,0,1,0,Walking
100.691,0.9451083413136998,-0.8056240429785926,-0.9781679482104717,8.573,0,1,0,Walking
100.701,1.0516771624595012,-0.8810325907577673,-0.9844243938744934,9.583,0,1,0,Walking
100.711,1.1880038644503115,-0.9452317598130107,-0.9903454379314391,10.761,0,1,0,Walking
100.721,1.3069082173993858,-1.0040809981136505,-0.9958499701887477,11.795,0,1,0,Walking
100.731,1.3730368414994056,-1.063439753629014,-1.0012975060945268,12.48,0,1,0,Walking
100.741,1.378632340461715,-1.1136271992793436,-1.0068787642096633,12.729,0,1,0,Walking
100.751,1.3155558067047728,-1.149038645702672,-1.0125893601994238,12.469,0,1,0,Walking
100.761,1.2171258931405127,-1.1606301623376467,-1.0182911875197183,11.892,0,1,0,Walking
100.771,1.1527776550739548,-1.1681455412548278,-1.0238549082959227,11.527,0,1,0,Walking
100.781,1.148199519559338,-1.2091616770401223,-1.0290108859419562,11.682,0,1,0,Walking
100.791,1.1768128665256927,-1.2810036043162278,-1.0338577679893113,12.194,0,1,0,Walking
100.801,1.2121662463330112,-1.3501705662150316,-1.0387375325471642,12.768,0,1,0,Walking
100.811,1.215854188830897,-1.3897855296598347,-1.0439242005363287,13.044,0,1,0,Walking
100.821,1.2058077247849321,-1.3892760124451102,-1.049281857580081,13.037,0,1,0,Walking
100.831,1.193853704274544,-1.354246703932825,-1.0543961840461509,12.808,0,1,0,Walking
100.841,1.1948710677222365,-1.305587809926668,-1.0589778138421582,12.563,0,1,0,Walking
100.851,1.2125477576258958,-1.254890847061615,-1.0628798717545473,12.384,0,1,0,Walking
100.861,1.2346754126132102,-1.1877619540217077,-1.0661220872896169,12.15,0,1,0,Walking
100.871,1.2585834536339866,-1.1171938197824125,-1.0688513356609228,11.954,0,1,0,Walking
100.881,1.287323971031303,-1.058089822874411,-1.071015004851669,11.877,0,1,0,Walking
100.891,1.321532816959967,-1.0137618251934093,-1.072749009238579,11.931,0,1,0,Walking
100.901,1.3394638477255494,-1.0000048603958571,-1.0740993843363495,12.014,0,1,0,Walking
100.911,1.3332324966084321,-0.9919799642639517,-1.0751384716680756,11.967,0,1,0,Walking
100.921,1.314665613688042,-0.963064862328356,-1.0759408049242185,11.768,0,1,0,Walking
100.931,1.2691385994037976,-0.9183547267363116,-1.0767913658624249,11.337,0,1,0,Walking
100.941,1.201356759701277,-0.8553019714141975,-1.0777033074868934,10.688,0,1,0,Walking
100.951,1.1245458194004847,-0.7742887342730571,-1.0784639895630725,9.905,0,1,0,Walking
100.961,1.0451914704804608,-0.6842315665705632,-1.078529754584068,9.059,0,1,0,Walking
100.971,0.9701609162131304,-0.5953208126011983,-1.077740574332124,8.26,0,1,0,Walking
100.981,0.9028877582344563,-0.5122695066011613,-1.0762564770249963,7.564,0,1,0,Walking
100.991,0.8393025427536679,-0.44080971723609874,-1.0742089927046752,6.941,0,1,0,Walking
101.001,0.7911049494192303,-0.38820206481582986,-1.0714337088186725,6.485,0,1,0,Walking
101.011,0.7624916024528756,-0.35495606655507883,-1.0680073512248163,6.219,0,1,0,Walking
101.021,0.7556243991809504,-0.33597655030660417,-1.0644976912710324,6.164,0,1,0,Walking
101.031,0.7612198981432599,-0.33623130891396624,-1.061327817259058,6.237,0,1,0,Walking
101.041,0.7805498036494195,-0.3617071696501739,-1.0585240351972907,6.437,0,1,0,Walking
101.051,0.8166662060425073,-0.38896634063791613,-1.055864936181713,6.757,0,1,0,Walking
101.061,0.859395470845597,-0.40692682245694256,-1.0531707624882711,7.108,0,1,0,Walking
101.071,0.9092462797825351,-0.41775406326983083,-1.050380133430703,7.488,0,1,0,Walking
101.081,0.9583340661337038,-0.4234861319354775,-1.0475631983647367,7.855,0,1,0,Walking
101.091,1.0114913062756428,-0.43584192439253827,-1.0448076439850327,8.265,0,1,0,Walking
101.101,1.0612149447816193,-0.438262131162478,-1.042328302693509,8.65,0,1,0,Walking
101.111,1.110938583287596,-0.43979068280665046,-1.040217245519559,9.036,0,1,0,Walking
101.121,1.1612980739483805,-0.43545978648149514,-1.0385511983210107,9.422,0,1,0,Walking
101.131,1.2036458274585855,-0.4187730976992791,-1.0371767093822086,9.732,0,1,0,Walking
101.141,1.2515890799310998,-0.4005578572728906,-1.0360214371800573,10.09,0,1,0,Walking
101.151,1.300549695851307,-0.38998537506736447,-1.0350568835387928,10.469,0,1,0,Walking
101.161,1.335648734796702,-0.38985799576368335,-1.0344628061824683,10.762,0,1,0,Walking
101.171,1.3659152973655573,-0.40221378822074416,-1.0343575821488757,11.049,0,1,0,Walking
101.181,1.414748742854803,-0.4324026831931502,-1.0346513325759883,11.497,0,1,0,Walking
101.191,1.494611773498673,-0.47711281878519474,-1.0351664919071182,12.202,0,1,0,Walking
101.201,1.6152965124812093,-0.5330323331011705,-1.0356224627193524,13.214,0,1,0,Walking
101.211,1.7424669434427862,-0.5884423302024222,-1.0355501211962577,14.235,0,1,0,Walking
101.221,1.8188963724506937,-0.6434701893926308,-1.034568030216061,14.854,0,1,0,Walking
101.231,1.840133834421277,-0.693785014346641,-1.0329019830175126,15.064,0,1,0,Walking
101.241,1.809231419697614,-0.7388772878497285,-1.0307602355004317,14.876,0,1,0,Walking
101.251,1.7691727339447172,-0.7904659058405491,-1.0280770226438225,14.641,0,1,0,Walking
101.261,1.7560741795556747,-0.8416723859203264,-1.0249356468076125,14.626,0,1,0,Walking
101.271,1.764721768861062,-0.8810325907577673,-1.021474214535892,14.766,0,1,0,Walking
101.281,1.7712074608401023,-0.8917324522669746,-1.017817679368552,14.839,0,1,0,Walking
101.291,1.7583632473129833,-0.8880384524602245,-1.0144768163019897,14.754,0,1,0,Walking
101.301,1.7211023110412411,-0.8779754874694223,-1.0115108138551006,14.48,0,1,0,Walking
101.311,1.6670548778825711,-0.8595054884356719,-1.0092748031412595,14.079,0,1,0,Walking
101.321,1.584775609050431,-0.8209095594203173,-1.0079353888803215,13.459,0,1,0,Walking
101.331,1.4757905497163597,-0.7758172859172296,-1.0074333825533905,12.665,0,1,0,Walking
101.341,1.3535797655622845,-0.7355654259540214,-1.0077972823362313,11.821,0,1,0,Walking
101.351,1.2495543530357145,-0.6955683245981755,-1.008967899709948,11.083,0,1,0,Walking
101.361,1.1672750842035746,-0.6634687400705539,-1.0100727520626693,10.459,0,1,0,Walking
101.371,1.091990189074321,-0.6402857068006048,-1.0106142174021975,9.834,0,1,0,Walking
101.381,1.0308212117818027,-0.634171500223915,-1.0105594132180349,9.283,0,1,0,Walking
101.391,0.9790628463804408,-0.6358274311717684,-1.0098491509912855,8.822,0,1,0,Walking
101.401,0.9266686288242711,-0.6470368098956999,-1.0089109033584187,8.409,0,1,0,Walking
101.411,0.8775808424731025,-0.6669079812699418,-1.0081129544370089,8.052,0,1,0,Walking
101.421,0.8324353394817428,-0.6867791526441839,-1.007521069248051,7.722,0,1,0,Walking
101.431,0.788815881661922,-0.7116181168619864,-1.0069576822348576,7.41,0,1,0,Walking
101.441,0.7449420829801779,-0.7309797710215041,-1.0064578680752931,7.099,0,1,0,Walking
101.451,0.7024671590390112,-0.7461379081595476,-1.0061115056313845,6.82,0,1,0,Walking
101.461,0.6660964157840004,-0.75378066638041,-1.0060303954388234,6.581,0,1,0,Walking
101.471,0.6228584692570643,-0.7593853557423758,-1.006297839857538,6.308,0,1,0,Walking
101.481,0.5737706829058957,-0.7686840449110915,-1.007135247791545,6.043,0,1,0,Walking
101.491,0.5391803256843468,-0.7861350095153937,-1.008641266772338,5.912,0,1,0,Walking
101.501,0.5344750197387684,-0.8018026638681615,-1.010504609033872,5.916,0,1,0,Walking
101.511,0.5605449580858917,-0.8288070762485417,-1.0125827836973242,6.158,0,1,0,Walking
101.521,0.6014938368555194,-0.8700779706411981,-1.0150270503109837,6.582,0,1,0,Walking
101.531,0.6318875698553362,-0.909820313389682,-1.0176466903139643,6.946,0,1,0,Walking
101.541,0.6597378942359216,-0.9500721733528902,-1.0206126927608532,7.328,0,1,0,Walking
101.551,0.7107332370515138,-0.9913430677455466,-1.0239360184884836,7.875,0,1,0,Walking
101.561,0.8206084894023161,-1.0482816164909707,-1.0277547740409454,8.872,0,1,0,Walking
101.571,0.9780454829327482,-1.115920026745602,-1.0319834648909447,10.215,0,1,0,Walking
101.581,1.1246729898314463,-1.1631777484112673,-1.0366067458669157,11.4,0,1,0,Walking
101.591,1.2560400450147549,-1.2036843669818376,-1.0417561470108496,12.476,0,1,0,Walking
101.601,1.3698575807253663,-1.255145605668977,-1.0472277967576606,13.488,0,1,0,Walking
101.611,1.4784611287665528,-1.301893810119918,-1.0527060230065708,14.414,0,1,0,Walking
101.621,1.5386127426113787,-1.3141222232732976,-1.057791851296876,14.842,0,1,0,Walking
101.631,1.532508561925223,-1.2673740188223568,-1.0622222215445942,14.56,0,1,0,Walking
101.641,1.5082190096115617,-1.2004998843898116,-1.0662031974821777,14.109,0,1,0,Walking
101.651,1.496137818670212,-1.14508988728856,-1.0699803018546759,13.811,0,1,0,Walking
101.661,1.5028778515111756,-1.0987238207486618,-1.0733365100928038,13.672,0,1,0,Walking
101.671,1.5206817118457963,-1.0570707884449624,-1.0762367475186976,13.635,0,1,0,Walking
101.681,1.5597230341510002,-1.0450971338989448,-1.0792071343003198,13.905,0,1,0,Walking
101.691,1.605758730159091,-1.0652230638805489,-1.083036850689614,14.389,0,1,0,Walking
101.701,1.6495053584098736,-1.095666717460317,-1.0879955332726614,14.935,0,1,0,Walking
101.711,1.6900727258866164,-1.0982143035339376,-1.0938968478233084,15.36,0,1,0,Walking
101.721,1.7099113131166224,-1.058854098696497,-1.0999538062569776,15.409,0,1,0,Walking
101.731,1.686003272095846,-1.0020429292547537,-1.1040137002197554,14.861,0,1,0,Walking
101.741,1.6131346151548625,-0.9172083130031823,-1.1058573129749911,13.917,0,1,0,Walking
101.751,1.4948661143605961,-0.7755625273098675,-1.1078850677890137,12.775,0,1,0,Walking
101.761,1.372909671068444,-0.6241085352331128,-1.1116687486636114,11.871,0,1,0,Walking
101.771,1.2718091784539904,-0.5368537122116016,-1.1168181498075451,11.291,0,1,0,Walking
101.781,1.1876223531574268,-0.49634709364103147,-1.122182383353397,10.696,0,1,0,Walking
101.791,1.1115744354424038,-0.4768580601778326,-1.126255430320374,9.889,0,1,0,Walking
101.801,1.0346363247106498,-0.46042613000297866,-1.1283642953269573,9.02,0,1,0,Walking
101.811,0.9718141318156309,-0.4485798547606421,-1.1285637825573096,8.339,0,1,0,Walking
101.821,0.9379867971798515,-0.4404275793250556,-1.1272331369658377,7.935,0,1,0,Walking
101.831,0.9224720046025391,-0.4320205452821071,-1.124959859406766,7.706,0,1,0,Walking
101.841,0.9304837417531184,-0.42093854586185675,-1.1221451165081662,7.681,0,1,0,Walking
101.851,0.9473974090710081,-0.40692682245694256,-1.119220765241241,7.748,0,1,0,Walking
101.861,0.9590970887194733,-0.39457102999988186,-1.1165945487361608,7.795,0,1,0,Walking
101.871,0.9817334254306339,-0.3856544787422091,-1.1144221108759487,7.953,0,1,0,Walking
101.881,1.0039882508489097,-0.37546413444772603,-1.1128634798783597,8.129,0,1,0,Walking
101.891,1.0286593144554559,-0.3650190315458809,-1.1118813888981627,8.34,0,1,0,Walking
101.901,1.0554922753883484,-0.3622166868648981,-1.111333347056535,8.587,0,1,0,Walking
101.911,1.0783829529614324,-0.36310834199066533,-1.111015482788391,8.814,0,1,0,Walking
101.921,1.1007649488106697,-0.3623440661685791,-1.1109738316084272,9.047,0,1,0,Walking
101.931,1.1230197742289458,-0.36514641084956195,-1.1109891767799929,9.265,0,1,0,Walking
101.941,1.1525233142120315,-0.36603806597532923,-1.1109014900853325,9.503,0,1,0,Walking
101.951,1.1722347310110761,-0.3671844797084585,-1.1106537751729166,9.629,0,1,0,Walking
101.961,1.1937265338435823,-0.36272620407962225,-1.1108707997422012,9.798,0,1,0,Walking
101.971,1.2331493674416711,-0.3732986862851484,-1.1119449617517916,10.136,0,1,0,Walking
101.981,1.3208969648051592,-0.41698978744774456,-1.1127779853510655,10.749,0,1,0,Walking
101.991,1.4481945661976976,-0.47596640505206533,-1.1132931446821956,11.7,0,1,0,Walking
102.001,1.5584513298413845,-0.49800302458888496,-1.113838994356457,12.542,0,1,0,Walking
102.011,1.6186029436862104,-0.5141801961563768,-1.1143694988591524,13.002,0,1,0,Walking
102.021,1.6444185411714103,-0.5292109539907394,-1.1144506090517132,13.197,0,1,0,Walking
102.031,1.6582801181462223,-0.5395286775889034,-1.1136022402808738,13.297,0,1,0,Walking
102.041,1.6629854240918007,-0.5492095046686624,-1.1115964071405162,13.329,0,1,0,Walking
102.051,1.6624767423679545,-0.5627117108588524,-1.1087027462167223,13.331,0,1,0,Walking
102.061,1.6668005370206478,-0.5799079168557926,-1.105289541627065,13.381,0,1,0,Walking
102.071,1.6749394446021888,-0.5955755712085603,-1.1017820738406476,13.462,0,1,0,Walking
102.081,1.6749394446021888,-0.6034730880367848,-1.0984302499372527,13.472,0,1,0,Walking
102.091,1.6680722413302635,-0.6120075013834143,-1.095435749314599,13.43,0,1,0,Walking
102.101,1.6332275432467918,-0.6214335698558112,-1.0928073406421526,13.174,0,1,0,Walking
102.111,1.5720585659542734,-0.6317512934539752,-1.0905099492420491,12.72,0,1,0,Walking
102.121,1.5073288165948306,-0.6402857068006048,-1.0883769703944342,12.236,0,1,0,Walking
102.131,1.449847781800198,-0.640795224015329,-1.0865465106433976,11.799,0,1,0,Walking
102.141,1.376851954428253,-0.630987017631889,-1.084972534474243,11.225,0,1,0,Walking
102.151,1.2710461558682211,-0.6057659155030435,-1.0834511703218843,10.375,0,1,0,Walking
102.161,1.1693098110989597,-0.577869847996896,-1.0816185184034814,9.55,0,1,0,Walking
102.171,1.0843599632166263,-0.5492095046686624,-1.0791062946014602,8.853,0,1,0,Walking
102.181,0.9945776389577532,-0.5204217820367477,-1.0758903850747887,8.12,0,1,0,Walking
102.191,0.9180210395188839,-0.49825778319624703,-1.071942291647703,7.499,0,1,0,Walking
102.201,0.8930956350504149,-0.485010335613419,-1.06757768642098,7.291,0,1,0,Walking
102.211,0.9017432243558021,-0.48832219750912603,-1.0633314582320486,7.363,0,1,0,Walking
102.221,0.9228535158954239,-0.4952006799079021,-1.0595609303616502,7.541,0,1,0,Walking
102.231,0.9615133269077433,-0.5206765406441098,-1.0561937612866896,7.878,0,1,0,Walking
102.241,1.0322200865223798,-0.5644950211103871,-1.0532343353419003,8.492,0,1,0,Walking
102.251,1.113354821475866,-0.6099694325245177,-1.0506673073557158,9.191,0,1,0,Walking
102.261,1.1845702628143489,-0.6520046027392604,-1.0483523786166806,9.81,0,1,0,Walking
102.271,1.2654506569059116,-0.6984980485828394,-1.0460396420450115,10.51,0,1,0,Walking
102.281,1.3740542049470983,-0.7512330803067893,-1.0434463080504295,11.435,0,1,0,Walking
102.291,1.4914325127246335,-0.8139036977178601,-1.0405066116119384,12.459,0,1,0,Walking
102.301,1.564301169665617,-0.8845992112608364,-1.0373192002610316,13.181,0,1,0,Walking
102.311,1.5513297857075363,-0.9169535543958202,-1.0337613126251848,13.175,0,1,0,Walking
102.321,1.5060571122852149,-0.9279081745123895,-1.0295742729551494,12.88,0,1,0,Walking
102.331,1.4746460158377055,-0.9505816905676143,-1.0244774838280117,12.719,0,1,0,Walking
102.341,1.4511194861098138,-0.9673957586535112,-1.018350376038614,12.597,0,1,0,Walking
102.351,1.429119001553461,-0.9691790689050459,-1.0117826426085479,12.448,0,1,0,Walking
102.361,1.4115694820807634,-0.9485436217087176,-1.0054976987687616,12.273,0,1,0,Walking
102.371,1.4096619256163396,-0.9207749335062513,-1.000087429708213,12.203,0,1,0,Walking
102.381,1.3890603158005643,-0.8871467973344571,-0.9958543545234805,11.987,0,1,0,Walking
102.391,1.3590480940936323,-0.8607792814724822,-0.9927261316914696,11.73,0,1,0,Walking
102.401,1.3048734905040005,-0.8293165934632658,-0.9904199716219004,11.283,0,1,0,Walking
102.411,1.2126749280568574,-0.7781101133834883,-0.9886728142307912,10.494,0,1,0,Walking
102.421,1.1175514456975981,-0.7168406683129088,-0.987212830764695,9.633,0,1,0,Walking
102.431,1.0178498278237218,-0.6537879129907949,-0.9859238363531868,8.716,0,1,0,Walking
102.441,0.9481604316567777,-0.610861087650285,-0.9846436106111444,8.057,0,1,0,Walking
102.451,0.9236165384811933,-0.6056385361993624,-0.9833831143754008,7.832,0,1,0,Walking
102.461,0.9287033557196565,-0.6428332928742255,-0.9823922547257379,7.955,0,1,0,Walking
102.471,0.974484710865824,-0.7062681861073826,-0.9820524687839287,8.494,0,1,0,Walking
102.481,1.0507869694427703,-0.7624424590307206,-0.9824404824078011,9.263,0,1,0,Walking
102.491,1.1317945339652946,-0.7860076302117127,-0.9834050360490659,9.962,0,1,0,Walking
102.501,1.1771943778185774,-0.7821862511012816,-0.9851456169380753,10.325,0,1,0,Walking
102.511,1.1560840862789556,-0.764098389978574,-0.9876534564053637,10.176,0,1,0,Walking
102.521,1.0947879385554757,-0.7372213569018751,-0.9906611100322166,9.713,0,1,0,Walking
102.531,1.0469718565139228,-0.713656185720883,-0.9938222153747251,9.319,0,1,0,Walking
102.541,1.0142890557567974,-0.7063955654110637,-0.9968167159973789,9.071,0,1,0,Walking
102.551,0.9832594706021728,-0.727285771214754,-0.9993420928035993,8.906,0,1,0,Walking
102.561,0.9640567355269747,-0.7820588717976005,-1.001036638177912,8.921,0,1,0,Walking
102.571,0.9612589860458199,-0.860142384954077,-1.001426843969151,9.091,0,1,0,Walking
102.581,0.9710511092298614,-0.9240867954019583,-1.0002101910807373,9.286,0,1,0,Walking
102.591,0.9831323001712112,-0.9416651393099416,-0.9975225938893952,9.361,0,1,0,Walking
102.601,0.9789356759494792,-0.9089286582639148,-0.9941576169818013,9.204,0,1,0,Walking
102.611,0.9620220086315895,-0.8605245228651202,-0.9911587320244146,8.979,0,1,0,Walking
102.621,0.9400215240752366,-0.8240940420123432,-0.9891945500640209,8.815,0,1,0,Walking
102.631,0.9274316514100406,-0.7881730783742903,-0.9884185228162761,8.701,0,1,0,Walking
102.641,0.9401486945061983,-0.7447367358190563,-0.9882475337616883,8.697,0,1,0,Walking
102.651,0.9738488587110161,-0.694294531561365,-0.988010779686105,8.765,0,1,0,Walking
102.661,1.0253528832504548,-0.6410499826226911,-0.9876534564053637,8.958,0,1,0,Walking
102.671,1.0744406696016235,-0.5962124677269656,-0.9872172150994281,9.191,0,1,0,Walking
102.681,1.1113200945804806,-0.5585081938373783,-0.9863381559854573,9.393,0,1,0,Walking
102.691,1.127979421036447,-0.5176194373557649,-0.9845625004185836,9.473,0,1,0,Walking
102.701,1.1240371376766385,-0.47443785340789285,-0.9817433731852507,9.431,0,1,0,Walking
102.711,1.1101755607018267,-0.43303957971155543,-0.9781986385536029,9.342,0,1,0,Walking
102.721,1.0988573923462461,-0.3921508232299421,-0.9748248929765428,9.293,0,1,0,Walking
102.731,1.0938977455387449,-0.36642020388637236,-0.9736213930923284,9.314,0,1,0,Walking
102.741,1.1075049816516334,-0.35610248028820823,-0.9747657044576469,9.493,0,1,0,Walking
102.751,1.1419681684422207,-0.3525358597851392,-0.9759582435050288,9.838,0,1,0,Walking
102.761,1.187495182726465,-0.36438213502747574,-0.9757434111031107,10.263,0,1,0,Walking
102.771,1.2290799136509007,-0.38310689266858833,-0.974465377528435,10.643,0,1,0,Walking
102.781,1.2541324885503315,-0.395207926518287,-0.97336271734308,10.893,0,1,0,Walking
102.791,1.2715548375920673,-0.4138053048557186,-0.9739173356868073,11.092,0,1,0,Walking
102.801,1.2774046774163,-0.4307467522452967,-0.9764185986519962,11.197,0,1,0,Walking
102.811,1.280075256466493,-0.4413192344508229,-0.9803425782380503,11.248,0,1,0,Walking
102.821,1.2913934248220733,-0.4535476476042026,-0.9851938446201387,11.325,0,1,0,Walking
102.831,1.3140297615332341,-0.45927971626984926,-0.9906830317058817,11.458,0,1,0,Walking
102.841,1.335012882641894,-0.4600439920919355,-0.9966917624574876,11.578,0,1,0,Walking
102.851,1.3450593466878589,-0.454948819944694,-1.0031126206739978,11.619,0,1,0,Walking
102.861,1.3540884472861308,-0.45367502690788364,-1.0097833859702898,11.649,0,1,0,Walking
102.871,1.3444234945330509,-0.44080971723609874,-1.0164475747644826,11.535,0,1,0,Walking
102.881,1.2976247759391906,-0.40947440853056327,-1.022809244462097,11.146,0,1,0,Walking
102.891,1.2199236426216673,-0.37087847951520864,-1.0286404096570159,10.529,0,1,0,Walking
102.901,1.1213665586264452,-0.3307539988556816,-1.0337328144494202,9.771,0,1,0,Walking
102.911,1.0294223370412252,-0.30476862090474977,-1.0378562812658272,9.037,0,1,0,Walking
102.921,0.9770281194850555,-0.3042591036900256,-1.0405592236287349,8.513,0,1,0,Walking
102.931,0.9728314952633235,-0.3113923446961638,-1.0415741971194292,8.27,0,1,0,Walking
102.941,1.0128901810162203,-0.32718737835261247,-1.0409801197631048,8.37,0,1,0,Walking
102.951,1.1044528913085554,-0.345402618779001,-1.0391584286815343,8.939,0,1,0,Walking
102.961,1.2223398808099373,-0.33916103289863014,-1.0356487687277507,9.774,0,1,0,Walking
102.971,1.3860082254574864,-0.3397979294170353,-1.0303919513828579,11.036,0,1,0,Walking
102.981,1.6066489231758223,-0.3810688238096917,-1.0250145648328068,12.78,0,1,0,Walking
102.991,1.8047804546139588,-0.4588975783588062,-1.0203299031705735,14.368,0,1,0,Walking
103.001,1.9163089225672614,-0.5395286775889034,-1.0166755601706,15.291,0,1,0,Walking
103.011,1.9673042653828536,-0.6106063290429228,-1.0143211724189674,15.756,0,1,0,Walking
103.021,1.9935013741609386,-0.6671627398773039,-1.013104519530554,16.032,0,1,0,Walking
103.031,2.026947197503833,-0.7091979100920466,-1.0127625414213781,16.353,0,1,0,Walking
103.041,2.0626820886040362,-0.7382403913313234,-1.013005871999061,16.669,0,1,0,Walking
103.051,2.078069710750387,-0.7721232861104795,-1.0134925331544262,16.835,0,1,0,Walking
103.061,2.051745431541341,-0.8118656288589634,-1.0140559201676196,16.697,0,1,0,Walking
103.071,1.9847266144245899,-0.8630721089387409,-1.0147881040680342,16.281,0,1,0,Walking
103.081,1.8878227460318682,-0.9103298306044062,-1.0162239736930987,15.659,0,1,0,Walking
103.091,1.7872309351412612,-0.9257427263498118,-1.0181465044735287,14.959,0,1,0,Walking
103.101,1.676974171497574,-0.9267617607792601,-1.0202794833211437,14.164,0,1,0,Walking
103.111,1.5617577610463855,-0.9384806567179157,-1.022585643390713,13.372,0,1,0,Walking
103.121,1.4556976216244304,-0.9379711395031914,-1.024782195091957,12.602,0,1,0,Walking
103.131,1.3523080612526688,-0.9231951402761911,-1.0269612094542684,11.824,0,1,0,Walking
103.141,1.243195831487636,-0.9028144516872249,-1.0291095334734488,10.991,0,1,0,Walking
103.151,1.125690353279139,-0.8721160395000946,-1.0312819713336612,10.069,0,1,0,Walking
103.161,1.0191215321333376,-0.8205274215092742,-1.033671433763158,9.174,0,1,0,Walking
103.171,0.9267957992552327,-0.7676650104816432,-1.0362516147535412,8.376,0,1,0,Walking
103.181,0.8537999718832877,-0.729960736592056,-1.0391277383384032,7.785,0,1,0,Walking
103.191,0.8086544688919279,-0.6959504625092185,-1.042448871898667,7.423,0,1,0,Walking
103.201,0.7712663621892244,-0.6680543950030712,-1.0463114707984589,7.172,0,1,0,Walking
103.211,0.7539711835784499,-0.6430880514815877,-1.050689229029381,7.079,0,1,0,Walking
103.22,0.756641762628643,-0.624490673144156,-1.0554067732021122,7.132,0,1,0,Walking
103.23,0.7499017297876794,-0.5991421917116294,-1.0603698401198927,7.095,0,1,0,Walking
103.24,0.7403639474655611,-0.5716282621165252,-1.0654425154059988,7.01,0,1,0,Walking
103.25,0.763254625038645,-0.5527761251717315,-1.0706313755625294,7.159,0,1,0,Walking
103.26,0.8349787481009744,-0.5453881255582312,-1.07601533861468,7.661,0,1,0,Walking
103.27,0.9470158977781233,-0.5467892978987227,-1.0813927251647308,8.408,0,1,0,Walking
103.28,1.112973310182981,-0.5656414348435163,-1.0865114359655337,9.549,0,1,0,Walking
103.29,1.3394638477255494,-0.6144277081533541,-1.0910601832510434,11.225,0,1,0,Walking
103.3,1.5106352477998317,-0.6823208770153475,-1.0948614014645732,12.561,0,1,0,Walking
103.31,1.549295058812151,-0.7251203230521764,-1.0978427490830278,12.877,0,1,0,Walking
103.32,1.4956291369463657,-0.7443545979080132,-1.1005588444501346,12.507,0,1,0,Walking
