Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
48.115,16.224,-0.042,0.313,16.228,Walking
48.125,15.754,-0.132,-0.026,15.755,Walking
48.135,15.037,-0.192,-0.36,15.043,Walking
48.145,14.175,-0.233,-0.617,14.19,Walking
48.155,13.32,-0.234,-0.781,13.345,Walking
48.165,12.471,-0.228,-0.872,12.504,Walking
48.175,11.706,-0.175,-0.895,11.741,Walking
48.185,11.048,-0.077,-0.856,11.082,Walking
48.195,10.36,0.046,-0.866,10.396,Walking
48.205,9.647,0.205,-0.948,9.696,Walking
48.215,9.105,0.33,-0.967,9.162,Walking
48.225,8.633,0.457,-1.022,8.706,Walking
48.235,8.097,0.621,-1.033,8.186,Walking
48.245,7.592,0.78,-0.94,7.69,Walking
48.255,7.173,0.932,-0.766,7.274,Walking
48.265,6.827,1.075,-0.503,6.93,Walking
48.275,6.46,1.197,-0.245,6.575,Walking
48.284,6.156,1.261,0.067,6.285,Walking
48.294,5.935,1.289,0.42,6.087,Walking
48.304,5.784,1.279,0.765,5.973,Walking
48.314,5.632,1.288,0.944,5.854,Walking
48.324,5.502,1.325,1.011,5.749,Walking
48.334,5.419,1.333,0.864,5.647,Walking
48.344,5.437,1.278,0.613,5.619,Walking
48.354,5.577,1.193,0.359,5.715,Walking
48.364,5.869,1.107,0.109,5.974,Walking
48.374,6.213,1.011,-0.126,6.296,Walking
48.384,6.608,0.911,-0.351,6.68,Walking
48.394,6.911,0.807,-0.578,6.982,Walking
48.404,7.057,0.724,-0.745,7.133,Walking
48.414,7.128,0.633,-0.823,7.203,Walking
48.424,7.24,0.593,-0.812,7.31,Walking
48.434,7.447,0.55,-0.692,7.499,Walking
48.444,7.773,0.539,-0.508,7.809,Walking
48.454,8.211,0.583,-0.287,8.236,Walking
48.464,8.74,0.651,-0.176,8.766,Walking
48.474,9.359,0.732,-0.223,9.39,Walking
48.484,10.052,0.83,-0.375,10.093,Walking
48.494,10.724,0.973,-0.672,10.789,Walking
48.504,11.18,1.121,-1.176,11.298,Walking
48.514,11.536,1.276,-1.687,11.728,Walking
48.524,11.853,1.475,-2.148,12.136,Walking
48.533,12.066,1.709,-2.5,12.44,Walking
48.543,12.059,1.918,-2.857,12.541,Walking
48.553,11.869,2.043,-2.985,12.408,Walking
48.563,11.686,2.055,-2.838,12.2,Walking
48.573,11.852,1.887,-2.463,12.251,Walking
48.583,12.498,1.558,-1.878,12.734,Walking
48.593,13.545,1.081,-1.346,13.654,Walking
48.603,14.459,0.577,-0.854,14.496,Walking
48.613,15.082,0.223,-1.027,15.118,Walking
48.623,15.388,0.183,-1.499,15.462,Walking
48.633,15.451,0.468,-2.115,15.602,Walking
48.643,15.357,0.912,-2.605,15.603,Walking
48.653,15.171,1.395,-2.698,15.472,Walking
48.663,14.914,1.89,-2.34,15.214,Walking
48.673,14.516,2.365,-1.681,14.803,Walking
48.683,13.929,2.805,-0.841,14.234,Walking
48.693,13.158,3.193,-0.039,13.54,Walking
48.703,12.314,3.476,0.473,12.803,Walking
48.713,11.557,3.587,0.614,12.116,Walking
48.723,10.855,3.525,0.445,11.422,Walking
48.733,10.188,3.25,0.047,10.694,Walking
48.743,9.689,2.849,-0.463,10.11,Walking
48.753,9.32,2.425,-0.855,9.668,Walking
48.763,9.031,2.096,-1.062,9.332,Walking
48.772,8.693,1.904,-1.067,8.963,Walking
48.782,8.317,1.849,-0.953,8.573,Walking
48.792,8.069,1.936,-0.662,8.324,Walking
48.802,7.843,2.166,-0.398,8.146,Walking
48.812,7.643,2.452,-0.132,8.028,Walking
48.822,7.493,2.784,0.125,7.994,Walking
48.832,7.496,3.079,0.287,8.109,Walking
48.842,7.67,3.323,0.385,8.368,Walking
48.852,7.945,3.544,0.406,8.709,Walking
48.862,8.343,3.731,0.353,9.146,Walking
48.872,8.851,3.912,0.16,9.678,Walking
48.882,9.364,4.127,-0.155,10.234,Walking
48.892,9.905,4.358,-0.458,10.831,Walking
48.902,10.371,4.602,-0.752,11.372,Walking
48.912,10.619,4.83,-0.963,11.705,Walking
48.922,10.785,4.979,-0.985,11.919,Walking
48.932,10.93,4.999,-0.856,12.05,Walking
48.942,11.025,4.841,-0.596,12.056,Walking
48.952,11.173,4.614,-0.207,12.09,Walking
48.962,11.425,4.376,0.197,12.236,Walking
48.972,11.691,4.201,0.399,12.429,Walking
48.982,11.801,4.132,0.31,12.508,Walking
48.992,11.859,4.176,0.026,12.572,Walking
49.002,11.893,4.23,-0.366,12.628,Walking
49.012,11.925,4.283,-0.73,12.692,Walking
49.021,11.945,4.283,-0.869,12.72,Walking
49.031,11.892,4.236,-0.827,12.651,Walking
49.041,11.804,4.087,-0.708,12.512,Walking
49.051,11.77,3.866,-0.531,12.4,Walking
49.061,11.798,3.607,-0.291,12.34,Walking
49.071,11.931,3.356,-0.08,12.395,Walking
49.081,12.135,3.152,0.07,12.538,Walking
49.091,12.533,2.96,0.203,12.88,Walking
49.101,13.02,2.703,0.245,13.3,Walking
49.111,13.436,2.39,0.133,13.647,Walking
49.121,13.701,2.012,-0.02,13.848,Walking
49.131,13.813,1.605,-0.106,13.907,Walking
49.141,13.855,1.192,-0.028,13.906,Walking
49.151,14.007,0.794,0.242,14.032,Walking
49.161,14.198,0.463,0.602,14.218,Walking
49.171,14.358,0.236,0.958,14.391,Walking
49.181,14.544,0.1,1.298,14.602,Walking
49.191,14.768,0.021,1.604,14.854,Walking
49.201,15.084,0.025,1.784,15.189,Walking
49.211,15.52,0.054,1.84,15.629,Walking
49.221,16.165,0.051,1.91,16.278,Walking
49.231,16.704,0.133,1.815,16.803,Walking
49.241,16.917,0.257,1.511,16.986,Walking
49.251,16.82,0.392,1.009,16.855,Walking
49.261,16.556,0.495,0.487,16.571,Walking
49.27,16.076,0.59,-0.048,16.087,Walking
49.28,15.392,0.679,-0.517,15.415,Walking
49.29,14.492,0.785,-0.827,14.536,Walking
49.3,13.457,0.883,-0.963,13.52,Walking
49.31,12.421,0.946,-0.902,12.49,Walking
49.32,11.512,0.963,-0.66,11.571,Walking
49.33,10.725,0.936,-0.362,10.772,Walking
49.34,9.899,0.88,-0.146,9.939,Walking
49.35,9.03,0.793,-0.006,9.064,Walking
49.36,8.227,0.706,-0.002,8.257,Walking
49.37,7.53,0.615,-0.192,7.558,Walking
49.38,7.006,0.514,-0.399,7.036,Walking
49.39,6.599,0.459,-0.542,6.637,Walking
49.4,6.236,0.446,-0.665,6.287,Walking
49.41,6.048,0.441,-0.694,6.104,Walking
49.42,5.85,0.51,-0.702,5.914,Walking
49.43,5.628,0.6,-0.668,5.699,Walking
49.44,5.48,0.685,-0.627,5.558,Walking
49.45,5.323,0.787,-0.597,5.414,Walking
49.46,5.3,0.88,-0.478,5.394,Walking
49.47,5.297,0.974,-0.349,5.397,Walking
49.48,5.253,0.99,-0.3,5.354,Walking
49.49,5.235,0.931,-0.385,5.331,Walking
49.5,5.252,0.774,-0.513,5.334,Walking
49.51,5.371,0.598,-0.66,5.445,Walking
49.519,5.476,0.417,-0.878,5.562,Walking
49.529,5.611,0.263,-1.095,5.723,Walking
49.539,5.904,0.145,-1.252,6.037,Walking
49.549,6.429,0.078,-1.387,6.577,Walking
49.559,6.954,0.067,-1.507,7.116,Walking
49.569,7.222,0.1,-1.624,7.403,Walking
49.579,7.355,0.194,-1.768,7.567,Walking
49.589,7.447,0.337,-1.892,7.691,Walking
49.599,7.632,0.478,-1.882,7.875,Walking
49.609,8.024,0.604,-1.777,8.24,Walking
49.619,8.621,0.747,-1.464,8.776,Walking
49.629,9.376,0.898,-1.021,9.474,Walking
49.639,10.2,1.013,-0.575,10.266,Walking
49.649,11.001,1.134,-0.301,11.063,Walking
49.659,11.885,1.205,-0.377,11.951,Walking
49.669,12.857,1.303,-0.623,12.937,Walking
49.679,13.348,1.528,-1.118,13.481,Walking
49.689,13.243,1.773,-1.618,13.459,Walking
49.699,12.697,2.068,-2.114,13.037,Walking
49.709,12.104,2.35,-2.639,12.609,Walking
49.719,11.831,2.588,-3.164,12.517,Walking
49.729,11.996,2.756,-3.565,12.815,Walking
49.739,12.765,2.867,-3.765,13.614,Walking
49.749,13.856,2.944,-3.968,14.711,Walking
49.758,15.008,3,-4.163,15.861,Walking
49.768,15.995,3.065,-4.297,16.844,Walking
49.778,16.6,3.141,-4.44,17.468,Walking
49.788,16.727,3.187,-4.639,17.649,Walking
49.798,16.433,3.148,-4.751,17.393,Walking
49.808,15.911,2.946,-4.688,16.847,Walking
49.818,15.329,2.585,-4.335,16.139,Walking
49.828,14.729,2.186,-3.708,15.346,Walking
49.838,14.111,1.827,-2.849,14.511,Walking
49.848,13.435,1.561,-1.79,13.644,Walking
49.858,12.619,1.424,-0.531,12.71,Walking
49.868,11.704,1.419,0.079,11.79,Walking
49.878,10.749,1.541,0.428,10.867,Walking
49.888,9.949,1.746,0.281,10.105,Walking
49.898,9.349,1.979,-0.112,9.556,Walking
49.908,8.768,2.126,-0.592,9.042,Walking
49.918,8.303,2.193,-0.823,8.627,Walking
49.928,7.965,2.23,-0.797,8.309,Walking
49.938,7.775,2.223,-0.613,8.109,Walking
49.948,7.691,2.24,-0.323,8.017,Walking
49.958,7.692,2.289,-0.075,8.026,Walking
49.968,7.883,2.39,0.033,8.237,Walking
49.978,8.101,2.552,-0.016,8.494,Walking
49.988,8.164,2.745,-0.151,8.614,Walking
49.998,8.28,2.897,-0.233,8.775,Walking
50.007,8.553,2.984,-0.219,9.061,Walking
50.017,8.948,3.021,-0.143,9.445,Walking
50.027,9.466,3.03,-0.159,9.941,Walking
50.037,9.938,3.071,-0.28,10.406,Walking
50.047,10.352,3.144,-0.522,10.831,Walking
50.057,10.637,3.187,-0.744,11.129,Walking
50.067,10.798,3.217,-0.944,11.307,Walking
50.077,10.845,3.209,-1.082,11.361,Walking
50.087,10.827,3.163,-1.091,11.332,Walking
50.097,10.771,3.112,-0.998,11.256,Walking
50.107,10.719,3.094,-0.817,11.187,Walking
50.117,10.745,3.135,-0.649,11.212,Walking
50.127,10.891,3.23,-0.584,11.375,Walking
50.137,11.139,3.365,-0.688,11.656,Walking
50.147,11.488,3.541,-0.856,12.052,Walking
50.157,11.742,3.755,-1.009,12.369,Walking
50.167,11.817,3.949,-1.161,12.514,Walking
50.177,11.875,4.014,-1.258,12.598,Walking
50.187,11.959,3.955,-1.333,12.667,Walking
50.197,11.976,3.821,-1.451,12.654,Walking
50.207,11.957,3.601,-1.647,12.596,Walking
50.217,11.903,3.37,-1.897,12.516,Walking
50.227,11.832,3.183,-2.076,12.427,Walking
50.237,11.756,3.044,-2.166,12.336,Walking
50.247,11.647,2.931,-2.108,12.193,Walking
50.256,11.484,2.769,-1.945,11.972,Walking
50.266,11.38,2.527,-1.808,11.797,Walking
50.276,11.385,2.174,-1.653,11.708,Walking
50.286,11.491,1.777,-1.475,11.721,Walking
50.296,11.718,1.379,-1.209,11.861,Walking
50.306,12.043,1.056,-0.879,12.121,Walking
50.316,12.402,0.818,-0.502,12.439,Walking
50.326,12.787,0.645,-0.092,12.803,Walking
50.336,13.155,0.493,0.355,13.169,Walking
50.346,13.681,0.296,0.648,13.699,Walking
50.356,14.24,0.144,0.826,14.265,Walking
50.366,14.883,0,0.83,14.906,Walking
50.376,15.603,-0.084,0.644,15.616,Walking
50.386,16.245,-0.189,0.399,16.251,Walking
50.396,16.711,-0.31,0.224,16.716,Walking
50.406,17.037,-0.505,0.1,17.045,Walking
50.416,16.96,-0.693,-0.147,16.975,Walking
50.426,16.54,-0.878,-0.357,16.567,Walking
50.436,15.78,-1.016,-0.578,15.823,Walking
50.446,14.811,-1.028,-0.761,14.866,Walking
50.456,13.747,-0.935,-0.843,13.805,Walking
50.466,12.64,-0.768,-0.895,12.694,Walking
50.476,11.645,-0.543,-0.896,11.692,Walking
50.486,10.752,-0.275,-0.836,10.788,Walking
50.495,9.976,-0.001,-0.79,10.008,Walking
50.505,9.227,0.276,-0.759,9.263,Walking
50.515,8.514,0.564,-0.735,8.564,Walking
50.525,7.883,0.822,-0.798,7.965,Walking
50.535,7.421,1.053,-0.811,7.54,Walking
50.545,7.054,1.282,-0.886,7.224,Walking
50.555,6.863,1.481,-0.914,7.08,Walking
50.565,6.827,1.653,-0.86,7.076,Walking
50.575,6.799,1.836,-0.823,7.091,Walking
50.585,6.753,1.986,-0.755,7.08,Walking
50.595,6.76,2.055,-0.685,7.099,Walking
50.605,6.753,2.043,-0.711,7.091,Walking
50.615,6.703,1.92,-0.677,7.005,Walking
50.625,6.527,1.75,-0.696,6.793,Walking
50.635,6.402,1.459,-0.679,6.601,Walking
50.645,6.434,1.077,-0.587,6.549,Walking
50.655,6.588,0.696,-0.437,6.64,Walking
50.665,6.763,0.32,-0.341,6.779,Walking
50.675,7.039,-0.004,-0.333,7.047,Walking
50.685,7.398,-0.274,-0.491,7.419,Walking
50.695,7.683,-0.435,-0.743,7.731,Walking
50.705,7.791,-0.5,-1.003,7.871,Walking
50.715,7.759,-0.439,-1.223,7.867,Walking
50.725,7.725,-0.353,-1.348,7.85,Walking
50.735,7.741,-0.308,-1.378,7.868,Walking
50.744,7.862,-0.343,-1.304,7.977,Walking
50.754,8.236,-0.418,-1.151,8.327,Walking
50.764,8.837,-0.489,-0.878,8.894,Walking
50.774,9.624,-0.573,-0.639,9.662,Walking
50.784,10.343,-0.609,-0.547,10.375,Walking
50.794,11.023,-0.505,-0.566,11.049,Walking
50.804,11.623,-0.303,-0.676,11.646,Walking
50.814,12.115,-0.038,-0.877,12.147,Walking
50.824,12.342,0.229,-1.287,12.412,Walking
50.834,12.206,0.456,-1.895,12.36,Walking
50.844,11.877,0.626,-2.569,12.168,Walking
50.854,11.549,0.766,-3.248,12.021,Walking
50.864,11.39,0.952,-3.704,12.015,Walking
50.874,11.61,1.163,-4.057,12.353,Walking
50.884,12.009,1.428,-4.307,12.838,Walking
50.894,12.338,1.687,-4.474,13.232,Walking
50.904,12.729,1.917,-4.47,13.627,Walking
50.914,13.117,2.115,-4.461,14.016,Walking
50.924,13.416,2.226,-4.63,14.366,Walking
50.934,13.799,2.241,-4.966,14.835,Walking
50.944,14.16,2.218,-5.388,15.312,Walking
50.954,14.185,2.2,-5.765,15.469,Walking
50.964,13.861,2.132,-6.022,15.262,Walking
50.974,13.361,2.008,-6.007,14.787,Walking
50.984,12.853,1.825,-5.693,14.176,Walking
50.993,12.303,1.613,-5.186,13.449,Walking
51.003,11.648,1.395,-4.52,12.572,Walking
51.013,11.029,1.177,-3.75,11.709,Walking
51.023,10.588,0.948,-2.946,11.031,Walking
51.033,10.056,0.77,-2,10.282,Walking
51.043,9.447,0.651,-0.808,9.504,Walking
51.053,8.917,0.642,0.607,8.961,Walking
51.063,8.521,0.756,1.366,8.663,Walking
51.073,8.193,1.01,1.737,8.436,Walking
51.083,7.866,1.391,1.317,8.095,Walking
51.093,7.629,1.828,0.445,7.857,Walking
51.103,7.719,2.216,-0.387,8.04,Walking
51.113,8.007,2.547,-0.971,8.458,Walking
51.123,8.345,2.8,-1.297,8.897,Walking
51.133,8.552,3,-1.432,9.175,Walking
51.143,8.597,3.103,-1.464,9.257,Walking
51.153,8.657,3.107,-1.367,9.298,Walking
51.163,8.808,3.024,-1.161,9.385,Walking
51.173,8.994,2.895,-0.918,9.493,Walking
51.183,9.178,2.733,-0.672,9.6,Walking
51.193,9.331,2.603,-0.57,9.704,Walking
51.203,9.547,2.516,-0.62,9.892,Walking
51.213,9.811,2.526,-0.848,10.167,Walking
51.223,10.097,2.603,-1.17,10.492,Walking
51.232,10.493,2.727,-1.464,10.94,Walking
51.242,10.852,2.868,-1.661,11.346,Walking
51.252,11.044,3.015,-1.824,11.593,Walking
51.262,11.219,3.17,-1.93,11.817,Walking
51.272,11.388,3.305,-1.95,12.017,Walking
51.282,11.55,3.402,-1.929,12.194,Walking
51.292,11.729,3.395,-1.906,12.359,Walking
51.302,11.947,3.232,-1.945,12.528,Walking
51.312,12.093,2.959,-2.133,12.631,Walking
51.322,12.155,2.651,-2.371,12.665,Walking
51.332,12.202,2.402,-2.628,12.71,Walking
51.342,12.093,2.265,-2.876,12.635,Walking
51.352,11.696,2.251,-3.011,12.286,Walking
51.362,11.22,2.316,-3.04,11.853,Walking
51.372,10.884,2.421,-2.945,11.532,Walking
51.382,10.666,2.52,-2.743,11.298,Walking
51.392,10.469,2.605,-2.458,11.064,Walking
51.402,10.326,2.641,-2.133,10.87,Walking
51.412,10.27,2.704,-1.792,10.77,Walking
51.422,10.197,2.724,-1.44,10.652,Walking
51.432,10.171,2.666,-1.156,10.577,Walking
51.442,10.212,2.521,-0.955,10.562,Walking
51.452,10.327,2.301,-0.801,10.61,Walking
51.462,10.536,2.054,-0.617,10.752,Walking
51.472,10.796,1.814,-0.393,10.955,Walking
51.481,11.272,1.602,-0.045,11.386,Walking
51.491,11.893,1.408,0.176,11.978,Walking
51.501,12.562,1.279,0.335,12.631,Walking
51.511,13.328,1.187,0.317,13.385,Walking
51.521,14.106,1.058,0.165,14.147,Walking
51.531,14.868,0.864,0.017,14.893,Walking
51.541,15.623,0.581,-0.036,15.633,Walking
51.551,16.183,0.292,-0.01,16.186,Walking
51.561,16.448,-0.015,-0.004,16.448,Walking
51.571,16.359,-0.293,-0.071,16.361,Walking
51.581,16.036,-0.524,-0.154,16.045,Walking
51.591,15.607,-0.678,-0.225,15.624,Walking
51.601,15.114,-0.783,-0.309,15.137,Walking
51.611,14.477,-0.774,-0.484,14.506,Walking
51.621,13.593,-0.607,-0.736,13.627,Walking
51.631,12.536,-0.303,-1.016,12.581,Walking
51.641,11.492,0.02,-1.275,11.563,Walking
51.651,10.638,0.291,-1.418,10.736,Walking
51.661,9.918,0.522,-1.474,10.041,Walking
51.671,9.344,0.694,-1.466,9.484,Walking
51.681,8.868,0.823,-1.427,9.02,Walking
51.691,8.457,0.924,-1.325,8.61,Walking
51.701,8.156,1.011,-1.223,8.309,Walking
51.711,7.811,1.07,-1.225,7.978,Walking
51.721,7.519,1.083,-1.165,7.685,Walking
51.73,7.241,1.156,-1.158,7.423,Walking
51.74,6.974,1.25,-1.143,7.176,Walking
51.75,6.676,1.338,-1.033,6.886,Walking
51.76,6.467,1.426,-0.739,6.664,Walking
51.77,6.394,1.525,-0.405,6.586,Walking
51.78,6.377,1.598,-0.062,6.574,Walking
51.79,6.395,1.635,0.284,6.607,Walking
51.8,6.564,1.614,0.43,6.773,Walking
51.81,6.655,1.582,0.351,6.85,Walking
51.82,6.56,1.56,0.134,6.744,Walking
51.83,6.557,1.479,-0.164,6.723,Walking
51.84,6.617,1.308,-0.469,6.761,Walking
51.85,6.807,1.071,-0.657,6.922,Walking
51.86,7.228,0.79,-0.767,7.311,Walking
51.87,7.87,0.545,-0.866,7.937,Walking
51.88,8.388,0.359,-0.988,8.454,Walking
51.89,8.61,0.214,-1.198,8.695,Walking
51.9,8.532,0.078,-1.492,8.662,Walking
51.91,8.349,-0.018,-1.784,8.538,Walking
51.92,8.155,-0.072,-1.973,8.391,Walking
51.93,8.219,-0.146,-2.017,8.464,Walking
51.94,8.883,-0.265,-1.977,9.104,Walking
51.95,9.777,-0.359,-1.842,9.956,Walking
51.96,10.581,-0.33,-1.606,10.707,Walking
51.969,11.32,-0.156,-1.505,11.421,Walking
51.979,11.975,0.122,-1.644,12.088,Walking
51.989,12.473,0.462,-1.891,12.624,Walking
51.999,12.652,0.883,-2.307,12.891,Walking
52.009,12.472,1.288,-2.757,12.838,Walking
52.019,12.044,1.653,-3.079,12.541,Walking
52.029,11.477,1.935,-3.275,12.091,Walking
52.039,10.878,2.109,-3.27,11.553,Walking
52.049,10.513,2.097,-3.034,11.141,Walking
52.059,10.533,1.885,-2.836,11.07,Walking
52.069,10.736,1.543,-2.589,11.151,Walking
52.079,11.09,1.117,-2.325,11.386,Walking
52.089,11.554,0.72,-2.184,11.78,Walking
52.099,11.824,0.442,-2.158,12.027,Walking
52.109,11.941,0.216,-2.271,12.157,Walking
52.119,12.011,-0.017,-2.495,12.267,Walking
52.129,12.206,-0.244,-2.791,12.523,Walking
52.139,12.445,-0.424,-3.117,12.837,Walking
52.149,12.48,-0.496,-3.425,12.951,Walking
52.159,12.397,-0.367,-3.477,12.88,Walking
52.169,12.379,-0.033,-3.345,12.823,Walking
52.179,12.368,0.384,-3.247,12.793,Walking
52.189,12.123,0.845,-3.111,12.544,Walking
52.199,11.606,1.311,-2.943,12.044,Walking
52.209,11.077,1.728,-2.729,11.538,Walking
52.218,10.639,2.044,-2.5,11.118,Walking
52.228,10.141,2.197,-2.176,10.602,Walking
52.238,9.828,2.178,-1.705,10.21,Walking
52.248,9.783,2.009,-0.981,10.035,Walking
52.258,9.902,1.868,-0.618,10.095,Walking
52.268,10.02,1.896,-0.589,10.215,Walking
52.278,9.91,2.119,-1.077,10.191,Walking
52.288,9.732,2.485,-1.813,10.207,Walking
52.298,9.796,2.879,-2.536,10.521,Walking
52.308,9.914,3.295,-2.956,10.857,Walking
52.318,9.974,3.746,-3.125,11.103,Walking
52.328,9.978,4.238,-3.153,11.29,Walking
52.338,9.906,4.721,-3.168,11.422,Walking
52.348,9.795,5.167,-3.073,11.493,Walking
52.358,9.693,5.578,-2.784,11.525,Walking
52.368,9.685,5.926,-2.287,11.583,Walking
52.378,9.835,6.283,-1.553,11.774,Walking
52.388,10.218,6.621,-0.908,12.21,Walking
52.398,10.373,6.949,-0.519,12.496,Walking
52.408,10.133,7.308,-0.338,12.497,Walking
52.418,9.739,7.603,-0.302,12.359,Walking
52.428,9.382,7.741,-0.309,12.167,Walking
52.438,9.075,7.68,-0.108,11.889,Walking
52.448,8.795,7.47,0.342,11.544,Walking
52.458,8.623,7.138,0.964,11.235,Walking
52.467,8.5,6.713,1.506,10.936,Walking
52.477,8.467,6.265,1.921,10.707,Walking
52.487,8.571,5.957,2.171,10.662,Walking
52.497,8.852,5.847,2.284,10.852,Walking
52.507,9.034,5.804,2.289,10.979,Walking
52.517,9.055,5.751,2.368,10.986,Walking
52.527,9.16,5.67,2.573,11.076,Walking
52.537,9.285,5.575,2.824,11.192,Walking
52.547,9.413,5.447,3.073,11.301,Walking
52.557,9.615,5.356,3.248,11.475,Walking
52.567,9.813,5.339,3.373,11.669,Walking
52.577,9.826,5.356,3.508,11.727,Walking
52.587,9.796,5.342,3.719,11.762,Walking
52.597,10.064,5.18,3.987,12,Walking
52.607,10.579,4.937,4.094,12.371,Walking
52.617,11.275,4.713,4.093,12.888,Walking
52.627,11.935,4.643,3.91,13.39,Walking
52.637,12.244,4.709,3.53,13.585,Walking
52.647,12.455,4.778,3.133,13.703,Walking
52.657,12.312,4.735,2.744,13.474,Walking
52.667,12.063,4.458,2.741,13.149,Walking
52.677,11.951,3.98,3.209,12.999,Walking
52.687,11.908,3.415,4.06,13.036,Walking
52.697,11.826,2.894,5.022,13.17,Walking
52.707,11.884,2.274,5.769,13.405,Walking
52.716,12.108,1.506,6.059,13.622,Walking
52.726,12.298,0.586,5.888,13.648,Walking
52.736,12.5,-0.555,5.333,13.602,Walking
52.746,12.216,-1.697,4.514,13.134,Walking
52.756,11.576,-2.6,3.624,12.405,Walking
52.766,10.816,-3.192,2.905,11.645,Walking
52.776,10.216,-3.546,2.447,11.088,Walking
52.786,9.626,-3.581,2.357,10.538,Walking
52.796,8.825,-3.45,2.344,9.761,Walking
52.806,8.201,-3.179,2.345,9.103,Walking
52.816,7.864,-2.811,2.206,8.638,Walking
52.826,7.687,-2.419,1.827,8.263,Walking
52.836,7.584,-2.082,1.511,8.008,Walking
52.846,7.449,-1.855,1.234,7.775,Walking
52.856,7.56,-1.585,1.178,7.814,Walking
52.866,7.914,-1.304,1.388,8.14,Walking
52.876,8.224,-1.1,1.561,8.443,Walking
52.886,8.35,-0.968,1.6,8.557,Walking
52.896,8.167,-0.861,1.445,8.338,Walking
52.906,7.689,-0.685,1.093,7.796,Walking
52.916,7.231,-0.448,0.826,7.292,Walking
52.926,6.947,-0.306,0.764,6.995,Walking
52.936,6.36,-0.22,0.672,6.399,Walking
52.946,5.751,-0.145,0.655,5.79,Walking
52.955,5.395,-0.043,0.869,5.465,Walking
52.965,5.024,0.051,1.07,5.137,Walking
52.975,4.587,0.095,1.123,4.723,Walking
52.985,4.783,0.044,1.222,4.936,Walking
52.995,5.145,-0.027,1.205,5.285,Walking
53.005,5.306,0.364,1.586,5.55,Walking
53.015,5.832,0.77,2.348,6.335,Walking
53.025,6.076,0.974,2.996,6.844,Walking
53.035,6.222,0.759,3.707,7.282,Walking
53.045,6.742,-0.006,4.365,8.031,Walking
53.055,7.228,-0.807,4.611,8.611,Walking
53.065,7.987,-1.511,4.383,9.235,Walking
53.075,8.864,-2.07,3.527,9.762,Walking
53.085,9.5,-2.437,2.291,10.072,Walking
53.095,9.957,-2.606,1.031,10.344,Walking
53.105,10.287,-2.627,0.19,10.619,Walking
53.115,10.561,-2.631,-0.242,10.886,Walking
53.125,10.991,-2.639,-0.33,11.308,Walking
53.135,11.535,-2.673,-0.396,11.848,Walking
53.145,12.21,-2.798,-0.482,12.535,Walking
53.155,13.203,-2.929,-0.353,13.529,Walking
53.165,14.43,-2.999,-0.176,14.74,Walking
53.175,15.551,-3.02,-0.363,15.846,Walking
53.185,16.352,-2.985,-0.911,16.647,Walking
53.195,16.632,-2.815,-1.674,16.951,Walking
53.204,16.193,-2.524,-2.574,16.589,Walking
53.214,15.251,-2.234,-3.374,15.778,Walking
53.224,14.213,-1.972,-3.744,14.83,Walking
53.234,13.377,-1.743,-3.359,13.903,Walking
53.244,12.913,-1.671,-2.188,13.203,Walking
53.254,12.947,-1.816,-0.557,13.086,Walking
53.264,13.351,-2.106,0.969,13.551,Walking
53.274,13.479,-2.345,1.94,13.819,Walking
53.284,13.414,-2.465,2.17,13.81,Walking
53.294,13.206,-2.37,1.718,13.526,Walking
53.304,12.775,-2.071,0.858,12.971,Walking
53.314,12.185,-1.606,-0.03,12.29,Walking
53.324,11.712,-1.13,-0.687,11.786,Walking
53.334,11.384,-0.68,-1.05,11.452,Walking
53.344,11.128,-0.162,-1.119,11.185,Walking
53.354,11.123,0.22,-1.069,11.177,Walking
53.364,11.021,0.475,-1.043,11.08,Walking
53.374,10.579,0.763,-1.017,10.655,Walking
53.384,10.047,1.039,-1.007,10.151,Walking
53.394,9.393,1.243,-1.026,9.53,Walking
53.404,8.74,1.364,-0.948,8.897,Walking
53.414,8.236,1.343,-0.808,8.384,Walking
53.424,7.824,1.205,-0.658,7.944,Walking
53.434,7.513,1.069,-0.439,7.602,Walking
53.444,7.262,0.979,-0.144,7.329,Walking
53.453,7.038,0.903,0.131,7.097,Walking
53.463,6.887,0.805,0.398,6.946,Walking
53.473,6.869,0.699,0.613,6.932,Walking
53.483,6.831,0.651,0.768,6.904,Walking
53.493,6.766,0.656,0.918,6.859,Walking
53.503,6.768,0.718,1.086,6.892,Walking
53.513,6.786,0.848,1.315,6.964,Walking
53.523,7.081,0.968,1.53,7.309,Walking
53.533,7.554,1.027,1.587,7.787,Walking
53.543,8.146,1.015,1.552,8.355,Walking
53.553,8.681,0.985,1.406,8.849,Walking
53.563,8.939,1.033,1.255,9.086,Walking
