Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
205.502,10.46,-1.539,0.658,10.593,Walking
205.512,10.558,-1.558,0.393,10.68,Walking
205.522,10.633,-1.659,0.096,10.762,Walking
205.532,10.715,-1.753,-0.159,10.859,Walking
205.542,10.803,-1.799,-0.371,10.958,Walking
205.552,10.93,-1.808,-0.514,11.091,Walking
205.562,11.005,-1.78,-0.635,11.166,Walking
205.572,10.958,-1.734,-0.75,11.12,Walking
205.582,10.862,-1.714,-0.835,11.028,Walking
205.592,10.776,-1.779,-0.909,10.959,Walking
205.602,10.64,-1.882,-0.978,10.849,Walking
205.612,10.411,-1.944,-1.063,10.644,Walking
205.622,10.167,-1.986,-1.153,10.423,Walking
205.632,9.956,-1.998,-1.234,10.229,Walking
205.642,9.807,-1.91,-1.286,10.074,Walking
205.652,9.616,-1.786,-1.297,9.866,Walking
205.662,9.357,-1.661,-1.32,9.595,Walking
205.672,9.115,-1.571,-1.315,9.342,Walking
205.682,8.893,-1.526,-1.251,9.109,Walking
205.692,8.737,-1.476,-1.146,8.935,Walking
205.702,8.672,-1.46,-1.004,8.851,Walking
205.712,8.735,-1.435,-0.866,8.894,Walking
205.722,8.952,-1.446,-0.706,9.096,Walking
205.732,9.26,-1.496,-0.555,9.396,Walking
205.742,9.59,-1.591,-0.453,9.732,Walking
205.752,9.878,-1.734,-0.421,10.038,Walking
205.762,10.007,-1.844,-0.436,10.185,Walking
205.772,9.918,-1.931,-0.452,10.114,Walking
205.782,9.712,-2.008,-0.405,9.925,Walking
205.792,9.573,-2.075,-0.348,9.801,Walking
205.802,9.462,-2.166,-0.288,9.711,Walking
205.812,9.219,-2.197,-0.24,9.48,Walking
205.822,9.05,-2.169,-0.178,9.308,Walking
205.832,9.014,-2.11,-0.15,9.259,Walking
205.842,9.162,-2.043,-0.23,9.39,Walking
205.852,9.463,-2.063,-0.459,9.697,Walking
205.862,9.549,-2.03,-0.666,9.786,Walking
205.872,9.468,-1.968,-0.777,9.701,Walking
205.882,9.411,-1.932,-0.735,9.635,Walking
205.892,9.359,-1.905,-0.602,9.57,Walking
205.902,9.315,-1.885,-0.426,9.513,Walking
205.912,9.273,-1.809,-0.257,9.451,Walking
205.922,9.22,-1.682,-0.172,9.374,Walking
205.932,9.278,-1.593,-0.173,9.415,Walking
205.942,9.522,-1.575,-0.191,9.654,Walking
205.952,9.864,-1.637,-0.231,10.002,Walking
205.962,10.122,-1.741,-0.313,10.276,Walking
205.972,10.269,-1.77,-0.397,10.428,Walking
205.982,10.292,-1.781,-0.51,10.457,Walking
205.992,10.21,-1.777,-0.609,10.382,Walking
206.002,10.108,-1.785,-0.645,10.285,Walking
206.012,10.005,-1.768,-0.567,10.176,Walking
206.022,9.841,-1.719,-0.414,9.998,Walking
206.032,9.716,-1.651,-0.243,9.858,Walking
206.042,9.55,-1.628,-0.087,9.689,Walking
206.052,9.367,-1.602,0.057,9.503,Walking
206.062,9.174,-1.569,0.214,9.31,Walking
206.072,9.108,-1.578,0.362,9.251,Walking
206.082,9.164,-1.683,0.464,9.329,Walking
206.092,9.089,-1.739,0.512,9.268,Walking
206.102,8.976,-1.758,0.496,9.16,Walking
206.112,9.012,-1.825,0.469,9.207,Walking
206.122,9.205,-1.954,0.408,9.419,Walking
206.132,9.411,-2.137,0.289,9.655,Walking
206.142,9.563,-2.244,0.155,9.824,Walking
206.152,9.591,-2.246,0.063,9.851,Walking
206.162,9.619,-2.214,0.008,9.87,Walking
206.172,9.638,-2.19,-0.004,9.883,Walking
206.182,9.563,-2.174,0.002,9.807,Walking
206.192,9.522,-2.122,0.037,9.756,Walking
206.202,9.362,-1.979,0.132,9.569,Walking
206.212,9.115,-1.772,0.235,9.289,Walking
206.222,8.929,-1.625,0.333,9.082,Walking
206.232,8.755,-1.547,0.444,8.902,Walking
206.242,8.698,-1.531,0.532,8.848,Walking
206.252,8.725,-1.541,0.6,8.88,Walking
206.262,8.839,-1.579,0.65,9.002,Walking
206.272,9.067,-1.671,0.677,9.245,Walking
206.282,9.326,-1.814,0.666,9.524,Walking
206.292,9.559,-1.939,0.614,9.773,Walking
206.302,9.64,-1.989,0.565,9.859,Walking
206.312,9.57,-2.013,0.526,9.794,Walking
206.322,9.565,-2.03,0.525,9.792,Walking
206.332,9.656,-2.036,0.547,9.883,Walking
206.342,9.709,-2.038,0.543,9.936,Walking
206.352,9.668,-2.057,0.489,9.896,Walking
206.362,9.738,-2.113,0.418,9.973,Walking
206.372,9.846,-2.229,0.311,10.1,Walking
206.382,9.94,-2.342,0.202,10.214,Walking
206.392,9.979,-2.435,0.108,10.273,Walking
206.402,10.035,-2.544,0,10.353,Walking
206.412,10.083,-2.632,-0.044,10.421,Walking
206.422,10.1,-2.698,-0.04,10.454,Walking
206.432,10.064,-2.71,0.005,10.423,Walking
206.442,9.966,-2.687,0.058,10.322,Walking
206.452,9.843,-2.668,0.092,10.198,Walking
206.462,9.77,-2.694,0.09,10.136,Walking
206.472,9.789,-2.733,0.03,10.163,Walking
206.482,9.771,-2.76,-0.047,10.154,Walking
206.492,9.714,-2.741,-0.099,10.094,Walking
206.502,9.657,-2.773,-0.121,10.048,Walking
206.512,9.55,-2.774,-0.09,9.945,Walking
206.522,9.407,-2.726,0.002,9.795,Walking
206.532,9.309,-2.643,0.131,9.678,Walking
206.542,9.249,-2.551,0.272,9.599,Walking
206.552,9.172,-2.453,0.406,9.503,Walking
206.562,9.087,-2.358,0.506,9.402,Walking
206.572,9.172,-2.345,0.554,9.484,Walking
206.582,9.316,-2.383,0.588,9.634,Walking
206.592,9.353,-2.432,0.605,9.682,Walking
206.602,9.408,-2.533,0.603,9.761,Walking
206.612,9.53,-2.666,0.603,9.914,Walking
206.622,9.593,-2.805,0.557,10.01,Walking
206.632,9.562,-2.873,0.517,9.997,Walking
206.642,9.564,-2.883,0.542,10.004,Walking
206.652,9.657,-2.852,0.627,10.089,Walking
206.662,9.734,-2.821,0.719,10.16,Walking
206.672,9.759,-2.782,0.792,10.179,Walking
206.682,9.829,-2.787,0.847,10.251,Walking
206.692,9.912,-2.873,0.89,10.358,Walking
206.702,9.93,-2.959,0.923,10.403,Walking
206.712,9.844,-3.006,0.958,10.337,Walking
206.722,9.723,-3.048,0.978,10.236,Walking
206.732,9.59,-3.067,1.026,10.121,Walking
206.742,9.452,-3.068,1.066,9.995,Walking
206.752,9.306,-3.082,1.102,9.865,Walking
206.762,9.193,-3.125,1.142,9.777,Walking
206.772,9.076,-3.221,1.415,9.734,Walking
206.782,8.868,-3.366,1.989,9.692,Walking
206.792,8.745,-3.546,2.485,9.758,Walking
206.802,8.743,-3.7,2.677,9.864,Walking
206.812,8.753,-3.796,2.519,9.867,Walking
206.822,8.845,-3.823,2.14,9.871,Walking
206.832,9.047,-3.738,1.732,9.941,Walking
206.842,9.288,-3.56,1.355,10.039,Walking
206.852,9.503,-3.368,1.027,10.134,Walking
206.862,9.711,-3.148,0.8,10.24,Walking
206.872,9.901,-2.865,0.61,10.325,Walking
206.882,10.067,-2.569,0.381,10.397,Walking
206.892,10.232,-2.287,0.056,10.485,Walking
206.902,10.351,-2.025,-0.383,10.554,Walking
206.912,10.473,-1.804,-0.888,10.664,Walking
206.922,10.592,-1.687,-1.364,10.812,Walking
206.932,10.737,-1.658,-1.73,11.002,Walking
206.942,10.806,-1.597,-1.969,11.1,Walking
206.952,10.799,-1.522,-2.089,11.104,Walking
206.962,10.729,-1.397,-2.06,11.014,Walking
206.972,10.649,-1.288,-1.877,10.889,Walking
206.982,10.516,-1.151,-1.573,10.695,Walking
206.992,10.274,-1.003,-1.204,10.393,Walking
207.002,10.003,-0.872,-0.792,10.072,Walking
207.012,9.76,-0.79,-0.401,9.8,Walking
207.022,9.573,-0.815,-0.067,9.608,Walking
207.032,9.459,-0.995,0.176,9.513,Walking
207.042,9.399,-1.231,0.334,9.485,Walking
207.052,9.397,-1.484,0.445,9.524,Walking
207.062,9.433,-1.717,0.541,9.603,Walking
207.072,9.454,-1.915,0.665,9.669,Walking
207.082,9.455,-2.083,0.784,9.714,Walking
207.092,9.454,-2.222,0.863,9.749,Walking
207.102,9.363,-2.295,0.908,9.683,Walking
207.112,9.253,-2.298,0.971,9.583,Walking
207.122,9.157,-2.239,1.034,9.484,Walking
207.132,9.078,-2.135,1.107,9.391,Walking
207.142,9.046,-2.021,1.193,9.346,Walking
207.152,8.989,-1.896,1.266,9.274,Walking
207.162,9.001,-1.82,1.31,9.276,Walking
207.172,9.07,-1.793,1.316,9.338,Walking
207.182,9.12,-1.812,1.309,9.39,Walking
207.192,9.228,-1.869,1.272,9.5,Walking
207.202,9.411,-1.958,1.248,9.693,Walking
207.212,9.569,-2.062,1.225,9.865,Walking
207.222,9.741,-2.147,1.209,10.048,Walking
207.232,9.931,-2.223,1.211,10.249,Walking
207.242,10.117,-2.281,1.21,10.441,Walking
207.252,10.192,-2.329,1.169,10.52,Walking
207.262,10.28,-2.371,1.155,10.613,Walking
207.272,10.301,-2.378,1.141,10.633,Walking
207.282,10.255,-2.37,1.094,10.582,Walking
207.292,10.191,-2.348,1.092,10.514,Walking
207.302,10.133,-2.323,1.141,10.458,Walking
207.312,10.055,-2.296,1.198,10.383,Walking
207.322,9.947,-2.249,1.2,10.269,Walking
207.332,9.794,-2.23,1.159,10.111,Walking
207.342,9.652,-2.2,1.13,9.964,Walking
207.352,9.575,-2.17,1.137,9.883,Walking
207.362,9.518,-2.155,1.133,9.824,Walking
207.372,9.473,-2.154,1.108,9.777,Walking
207.382,9.46,-2.175,1.042,9.763,Walking
207.392,9.389,-2.188,0.943,9.686,Walking
207.402,9.278,-2.162,0.867,9.566,Walking
207.412,9.218,-2.139,0.784,9.495,Walking
207.422,9.131,-2.107,0.721,9.398,Walking
207.432,9.041,-2.056,0.691,9.298,Walking
207.442,8.996,-1.997,0.645,9.237,Walking
207.452,8.997,-1.964,0.609,9.229,Walking
207.462,9.008,-1.971,0.569,9.239,Walking
207.472,8.996,-1.996,0.51,9.229,Walking
207.482,9.011,-2.04,0.475,9.251,Walking
207.492,9.073,-2.1,0.45,9.324,Walking
207.502,9.066,-2.158,0.437,9.33,Walking
207.512,8.996,-2.18,0.427,9.266,Walking
207.522,8.988,-2.201,0.46,9.265,Walking
207.532,8.993,-2.163,0.511,9.264,Walking
207.542,8.995,-2.079,0.573,9.25,Walking
207.552,9.107,-2.03,0.628,9.351,Walking
207.562,9.387,-2.048,0.698,9.633,Walking
207.572,9.574,-2.136,0.762,9.839,Walking
207.582,9.681,-2.216,0.823,9.966,Walking
207.592,9.855,-2.295,0.846,10.154,Walking
207.602,10.025,-2.384,0.802,10.336,Walking
207.612,10.004,-2.411,0.733,10.316,Walking
207.622,9.971,-2.396,0.721,10.28,Walking
207.632,9.966,-2.369,0.762,10.272,Walking
207.642,9.952,-2.354,0.817,10.259,Walking
207.652,9.86,-2.348,0.779,10.166,Walking
207.662,9.615,-2.263,0.692,9.902,Walking
207.672,9.406,-2.15,0.697,9.673,Walking
207.682,9.305,-2.073,0.781,9.565,Walking
207.692,9.294,-2.033,0.871,9.553,Walking
207.702,9.34,-2.081,0.889,9.61,Walking
207.712,9.345,-2.14,0.871,9.626,Walking
207.722,9.313,-2.148,0.868,9.597,Walking
207.732,9.352,-2.16,0.889,9.64,Walking
207.742,9.523,-2.223,0.922,9.822,Walking
207.752,9.614,-2.263,0.941,9.921,Walking
207.762,9.562,-2.251,0.962,9.87,Walking
207.772,9.522,-2.236,1.029,9.835,Walking
207.782,9.554,-2.252,1.102,9.877,Walking
207.792,9.59,-2.284,1.107,9.92,Walking
207.802,9.674,-2.346,1.069,10.012,Walking
207.812,9.764,-2.394,1,10.103,Walking
207.822,9.684,-2.38,0.954,10.018,Walking
207.832,9.547,-2.323,0.981,9.874,Walking
207.842,9.472,-2.265,1.039,9.794,Walking
207.852,9.476,-2.228,1.096,9.796,Walking
207.862,9.523,-2.231,1.065,9.839,Walking
207.872,9.561,-2.241,0.978,9.869,Walking
207.882,9.542,-2.175,0.932,9.831,Walking
207.892,9.52,-2.111,0.941,9.797,Walking
207.902,9.54,-2.029,0.95,9.8,Walking
207.912,9.616,-1.955,0.846,9.85,Walking
207.922,9.664,-1.852,0.633,9.861,Walking
207.932,9.634,-1.761,0.373,9.801,Walking
207.942,9.576,-1.702,0.151,9.728,Walking
207.952,9.601,-1.644,-0.027,9.74,Walking
207.962,9.659,-1.692,-0.213,9.809,Walking
207.972,9.722,-1.773,-0.348,9.889,Walking
207.982,9.735,-1.796,-0.423,9.908,Walking
207.992,9.599,-1.773,-0.408,9.77,Walking
208.002,9.471,-1.753,-0.315,9.637,Walking
208.012,9.46,-1.785,-0.16,9.629,Walking
208.022,9.466,-1.877,0.015,9.65,Walking
208.032,9.4,-1.945,0.174,9.6,Walking
208.042,9.321,-1.992,0.349,9.537,Walking
208.052,9.297,-2.059,0.538,9.538,Walking
208.062,9.277,-2.143,0.718,9.549,Walking
208.072,9.309,-2.233,0.853,9.611,Walking
208.082,9.356,-2.305,0.95,9.683,Walking
208.092,9.262,-2.299,1.013,9.597,Walking
208.102,9.168,-2.26,1.088,9.505,Walking
208.112,9.176,-2.233,1.215,9.522,Walking
208.122,9.25,-2.232,1.317,9.606,Walking
208.132,9.31,-2.249,1.362,9.675,Walking
208.142,9.244,-2.214,1.369,9.604,Walking
208.152,9.095,-2.147,1.402,9.449,Walking
208.162,9.059,-2.111,1.465,9.416,Walking
208.172,9.154,-2.122,1.536,9.522,Walking
208.182,9.237,-2.15,1.568,9.612,Walking
208.192,9.263,-2.178,1.542,9.64,Walking
208.202,9.324,-2.214,1.492,9.698,Walking
208.212,9.48,-2.308,1.434,9.861,Walking
208.222,9.65,-2.418,1.357,10.04,Walking
208.232,9.693,-2.461,1.274,10.081,Walking
208.242,9.618,-2.421,1.262,9.998,Walking
208.252,9.597,-2.392,1.287,9.974,Walking
208.262,9.672,-2.398,1.316,10.052,Walking
208.272,9.752,-2.396,1.305,10.126,Walking
208.282,9.724,-2.363,1.271,10.088,Walking
208.292,9.721,-2.34,1.245,10.076,Walking
208.302,9.771,-2.333,1.237,10.121,Walking
208.312,9.783,-2.383,1.206,10.141,Walking
208.322,9.773,-2.444,1.123,10.137,Walking
208.332,9.696,-2.449,1.052,10.056,Walking
208.342,9.57,-2.422,1.037,9.926,Walking
208.352,9.579,-2.424,1.066,9.938,Walking
208.362,9.629,-2.444,1.093,9.995,Walking
208.372,9.503,-2.42,1.075,9.865,Walking
208.382,9.318,-2.329,1.065,9.663,Walking
208.392,9.242,-2.278,1.106,9.583,Walking
208.402,9.224,-2.265,1.161,9.569,Walking
208.412,9.255,-2.273,1.173,9.602,Walking
208.422,9.301,-2.297,1.169,9.651,Walking
208.432,9.267,-2.317,1.149,9.621,Walking
208.442,9.288,-2.319,1.145,9.641,Walking
208.452,9.386,-2.347,1.17,9.745,Walking
208.462,9.423,-2.368,1.177,9.787,Walking
208.472,9.43,-2.36,1.19,9.794,Walking
208.482,9.475,-2.338,1.247,9.838,Walking
208.492,9.556,-2.323,1.275,9.917,Walking
208.502,9.565,-2.308,1.334,9.929,Walking
208.512,9.519,-2.296,1.352,9.885,Walking
208.522,9.519,-2.306,1.369,9.89,Walking
208.532,9.595,-2.354,1.344,9.97,Walking
208.542,9.607,-2.39,1.288,9.983,Walking
208.552,9.512,-2.43,1.247,9.897,Walking
208.562,9.446,-2.473,1.264,9.845,Walking
208.572,9.43,-2.504,1.301,9.843,Walking
208.582,9.371,-2.499,1.346,9.792,Walking
208.592,9.272,-2.478,1.387,9.697,Walking
208.602,9.215,-2.462,1.409,9.642,Walking
208.612,9.193,-2.463,1.423,9.623,Walking
208.622,9.129,-2.463,1.442,9.565,Walking
208.632,9.041,-2.454,1.457,9.481,Walking
208.642,9.056,-2.472,1.493,9.505,Walking
208.652,9.069,-2.5,1.502,9.527,Walking
208.662,9.015,-2.5,1.51,9.477,Walking
208.672,9.028,-2.504,1.542,9.495,Walking
208.682,9.144,-2.543,1.548,9.617,Walking
208.692,9.183,-2.573,1.535,9.66,Walking
208.702,9.158,-2.543,1.546,9.629,Walking
208.712,9.236,-2.522,1.562,9.701,Walking
208.722,9.377,-2.567,1.581,9.85,Walking
208.732,9.506,-2.562,1.566,9.97,Walking
208.742,9.529,-2.519,1.552,9.978,Walking
208.752,9.585,-2.489,1.578,10.028,Walking
208.762,9.686,-2.489,1.601,10.128,Walking
208.772,9.737,-2.486,1.615,10.178,Walking
208.782,9.708,-2.45,1.6,10.139,Walking
208.792,9.76,-2.424,1.583,10.18,Walking
208.802,9.857,-2.426,1.559,10.271,Walking
208.812,9.954,-2.428,1.508,10.356,Walking
208.822,10.022,-2.423,1.44,10.411,Walking
208.832,10.071,-2.407,1.404,10.449,Walking
208.842,10.09,-2.37,1.355,10.453,Walking
208.852,10.086,-2.323,1.306,10.432,Walking
208.862,10.074,-2.249,1.268,10.4,Walking
208.872,10.097,-2.205,1.23,10.408,Walking
208.882,10.134,-2.206,1.187,10.439,Walking
208.892,10.164,-2.193,1.12,10.458,Walking
208.902,10.142,-2.221,1.041,10.434,Walking
208.912,10.058,-2.238,0.971,10.349,Walking
208.922,9.923,-2.237,0.912,10.213,Walking
208.932,9.776,-2.223,0.895,10.066,Walking
208.942,9.7,-2.201,0.903,9.988,Walking
208.952,9.595,-2.189,0.919,9.885,Walking
208.962,9.468,-2.132,0.974,9.753,Walking
208.972,9.405,-2.091,1.041,9.691,Walking
208.982,9.393,-2.076,1.088,9.681,Walking
208.992,9.316,-2.035,1.106,9.6,Walking
209.002,9.208,-2.009,1.115,9.49,Walking
209.012,9.173,-2.036,1.132,9.464,Walking
209.022,9.245,-2.087,1.162,9.548,Walking
209.032,9.286,-2.11,1.168,9.594,Walking
209.042,9.286,-2.121,1.169,9.597,Walking
209.052,9.368,-2.124,1.231,9.685,Walking
209.062,9.516,-2.163,1.248,9.839,Walking
209.072,9.686,-2.218,1.242,10.014,Walking
209.082,9.74,-2.204,1.23,10.062,Walking
209.092,9.741,-2.18,1.237,10.059,Walking
209.102,9.796,-2.206,1.231,10.117,Walking
209.112,9.874,-2.29,1.206,10.207,Walking
209.122,9.977,-2.385,1.134,10.32,Walking
209.132,10.092,-2.452,1.062,10.44,Walking
209.142,10.14,-2.455,1.023,10.483,Walking
209.152,10.158,-2.441,0.999,10.495,Walking
209.162,10.167,-2.434,0.976,10.5,Walking
209.172,10.103,-2.455,0.931,10.439,Walking
209.182,9.955,-2.451,0.854,10.288,Walking
209.192,9.767,-2.433,0.768,10.095,Walking
209.202,9.538,-2.385,0.715,9.857,Walking
209.212,9.337,-2.332,0.708,9.65,Walking
209.222,9.203,-2.276,0.706,9.506,Walking
209.232,9.097,-2.229,0.683,9.391,Walking
209.242,9.007,-2.203,0.641,9.294,Walking
209.252,8.894,-2.189,0.594,9.179,Walking
209.262,8.797,-2.145,0.57,9.073,Walking
209.272,8.717,-2.11,0.573,8.987,Walking
209.282,8.674,-2.071,0.575,8.937,Walking
209.292,8.656,-2.036,0.574,8.911,Walking
209.302,8.741,-2.049,0.563,8.996,Walking
209.312,8.801,-2.09,0.541,9.062,Walking
209.322,8.773,-2.106,0.492,9.036,Walking
209.332,8.835,-2.152,0.473,9.105,Walking
209.342,8.984,-2.226,0.475,9.267,Walking
209.352,9.067,-2.288,0.472,9.363,Walking
209.362,9.085,-2.31,0.46,9.385,Walking
209.372,9.148,-2.345,0.497,9.457,Walking
209.382,9.306,-2.407,0.574,9.629,Walking
209.392,9.494,-2.438,0.66,9.824,Walking
209.402,9.613,-2.43,0.709,9.941,Walking
209.412,9.724,-2.426,0.746,10.05,Walking
209.422,9.904,-2.462,0.765,10.234,Walking
209.432,10.149,-2.545,0.777,10.492,Walking
209.442,10.328,-2.623,0.764,10.683,Walking
209.452,10.456,-2.705,0.74,10.826,Walking
209.462,10.535,-2.726,0.762,10.909,Walking
209.472,10.57,-2.717,0.791,10.942,Walking
209.482,10.627,-2.695,0.824,10.994,Walking
209.492,10.718,-2.657,0.871,11.076,Walking
209.502,10.807,-2.642,0.898,11.162,Walking
209.512,10.877,-2.64,0.901,11.229,Walking
209.522,10.941,-2.604,0.903,11.283,Walking
209.532,10.966,-2.575,0.892,11.299,Walking
209.542,10.954,-2.503,0.868,11.269,Walking
209.552,10.922,-2.418,0.838,11.218,Walking
209.562,10.898,-2.358,0.744,11.175,Walking
209.572,10.868,-2.345,0.613,11.135,Walking
209.582,10.807,-2.333,0.469,11.066,Walking
209.592,10.802,-2.313,0.311,11.051,Walking
209.602,10.887,-2.294,0.184,11.127,Walking
209.612,10.934,-2.273,0.092,11.168,Walking
209.622,10.928,-2.223,0.017,11.152,Walking
209.632,10.926,-2.18,-0.032,11.141,Walking
209.642,10.926,-2.138,-0.08,11.133,Walking
209.652,10.92,-2.107,-0.144,11.123,Walking
209.662,10.879,-2.087,-0.235,11.08,Walking
209.672,10.779,-2.084,-0.367,10.984,Walking
209.682,10.671,-2.082,-0.477,10.883,Walking
209.692,10.542,-2.058,-0.569,10.756,Walking
209.702,10.415,-2.014,-0.621,10.627,Walking
209.712,10.253,-1.95,-0.654,10.457,Walking
209.722,10.084,-1.896,-0.671,10.283,Walking
209.732,9.889,-1.818,-0.679,10.078,Walking
209.742,9.719,-1.745,-0.675,9.898,Walking
209.752,9.585,-1.681,-0.633,9.751,Walking
209.762,9.47,-1.638,-0.574,9.628,Walking
209.772,9.36,-1.596,-0.517,9.509,Walking
209.782,9.21,-1.574,-0.466,9.355,Walking
209.792,9.062,-1.543,-0.451,9.204,Walking
209.802,8.897,-1.522,-0.419,9.036,Walking
209.812,8.808,-1.528,-0.377,8.947,Walking
209.822,8.752,-1.484,-0.306,8.882,Walking
209.832,8.702,-1.387,-0.185,8.813,Walking
209.842,8.687,-1.255,-0.085,8.778,Walking
209.852,8.77,-1.103,0.02,8.839,Walking
209.862,8.853,-1.024,0.08,8.912,Walking
209.872,8.974,-1.03,0.07,9.034,Walking
209.882,9.134,-1.028,0.051,9.191,Walking
209.892,9.376,-1.084,0.067,9.439,Walking
209.902,9.706,-1.137,0.096,9.773,Walking
209.912,9.909,-1.13,0.139,9.974,Walking
209.922,9.956,-1.075,0.171,10.016,Walking
209.932,9.915,-0.987,0.206,9.966,Walking
209.942,9.796,-0.882,0.24,9.839,Walking
